ping_time,latitude,longitude,38kHz_sound_speed_m_s,38kHz_basic,120kHz_sound_speed_m_s,120kHz_basic
2017-06-03 08:13:44.494421,54.217434,-166.109575,1470.0,152.86,1470.0,152.67
2017-06-03 08:13:44.993622,54.217459,-166.109523,1470.0,152.86,1470.0,152.11
2017-06-03 08:13:45.492823,54.217468,-166.109507,1470.0,151.73,1470.0,151.92
2017-06-03 08:13:45.992023,54.217494,-166.109456,1470.0,151.55,1470.0,151.73
2017-06-03 08:13:46.491224,54.217503,-166.10944,1470.0,151.73,1470.0,151.17
2017-06-03 08:13:46.990425,54.217531,-166.10939,1470.0,150.79,1470.0,150.6
2017-06-03 08:13:47.489626,54.21754,-166.109374,1470.0,150.42,1470.0,150.23
2017-06-03 08:13:47.988829,54.217569,-166.109325,1470.0,150.04,1470.0,150.04
2017-06-03 08:13:48.488028,54.217579,-166.109308,1470.0,149.85,1470.0,149.66
2017-06-03 08:13:48.987230,54.217608,-166.109258,1470.0,149.48,1470.0,149.48
2017-06-03 08:13:49.486429,54.217616,-166.109242,1470.0,149.29,1470.0,149.48
2017-06-03 08:13:49.985632,54.217643,-166.109191,1470.0,149.1,1470.0,148.91
2017-06-03 08:13:50.484831,54.217651,-166.109174,1470.0,148.72,1470.0,148.53
2017-06-03 08:13:50.984034,54.217678,-166.109123,1470.0,148.35,1470.0,148.35
2017-06-03 08:13:51.498833,54.217688,-166.109104,1470.0,148.16,1470.0,148.16
2017-06-03 08:13:51.998035,54.217715,-166.109053,1470.0,148.16,1470.0,147.78
2017-06-03 08:13:52.497236,54.217724,-166.109037,1470.0,147.78,1470.0,147.59
2017-06-03 08:13:52.996437,54.217751,-166.108988,1470.0,147.59,1470.0,147.41
2017-06-03 08:13:53.495638,54.21776,-166.108971,1470.0,147.41,1470.0,147.22
2017-06-03 08:13:53.994839,54.217787,-166.10892,1470.0,147.22,1470.0,146.84
2017-06-03 08:13:54.494040,54.217796,-166.108903,1470.0,146.65,1470.0,146.65
2017-06-03 08:13:54.993240,54.217824,-166.108853,1470.0,146.46,1470.0,146.46
2017-06-03 08:13:55.492441,54.217833,-166.108837,1470.0,146.46,1470.0,146.28
2017-06-03 08:13:55.991640,54.217861,-166.108788,1470.0,146.09,1470.0,145.9
2017-06-03 08:13:56.490843,54.21787,-166.108772,1470.0,145.9,1470.0,145.71
2017-06-03 08:13:56.990044,54.217896,-166.108721,1470.0,145.52,1470.0,145.71
2017-06-03 08:13:57.489244,54.217905,-166.108705,1470.0,145.15,1470.0,145.15
2017-06-03 08:13:57.988445,54.217933,-166.108655,1470.0,144.77,1470.0,144.77
2017-06-03 08:13:58.487646,54.217942,-166.108638,1470.0,144.58,1470.0,144.21
2017-06-03 08:13:58.986847,54.217969,-166.108586,1470.0,144.02,1470.0,144.02
2017-06-03 08:13:59.486048,54.217978,-166.10857,1470.0,143.83,1470.0,143.83
2017-06-03 08:13:59.985249,54.218006,-166.10852,1470.0,143.64,1470.0,143.45
2017-06-03 08:14:00.484449,54.218015,-166.108504,1470.0,143.64,1470.0,143.64
2017-06-03 08:14:00.999250,54.218043,-166.108453,1470.0,143.64,1470.0,143.45
2017-06-03 08:14:01.498451,54.218052,-166.108436,1470.0,143.64,1470.0,143.08
2017-06-03 08:14:01.997652,54.21808,-166.108385,1470.0,143.08,1470.0,143.08
2017-06-03 08:14:02.496853,54.218089,-166.108368,1470.0,142.7,1470.0,142.7
2017-06-03 08:14:02.996054,54.218118,-166.108318,1470.0,142.51,1470.0,142.51
2017-06-03 08:14:03.495255,54.218127,-166.108302,1470.0,142.7,1470.0,142.14
2017-06-03 08:14:03.994455,54.218155,-166.108252,1470.0,142.14,1470.0,141.95
2017-06-03 08:14:04.493656,54.218164,-166.108236,1470.0,141.76,1470.0,141.76
2017-06-03 08:14:04.992857,54.218191,-166.108188,1470.0,141.57,1470.0,141.76
2017-06-03 08:14:05.492058,54.2182,-166.108172,1470.0,141.57,1470.0,141.57
2017-06-03 08:14:05.991259,54.218228,-166.108123,1470.0,141.57,1470.0,141.57
2017-06-03 08:14:06.490459,54.218237,-166.108107,1470.0,141.38,1470.0,142.14
2017-06-03 08:14:06.989660,54.218264,-166.108056,1470.0,141.2,1470.0,141.2
2017-06-03 08:14:07.488861,54.218273,-166.10804,1470.0,140.82,1470.0,140.82
2017-06-03 08:14:07.988064,54.218301,-166.107991,1470.0,140.82,1470.0,140.63
2017-06-03 08:14:08.487263,54.21831,-166.107975,1470.0,140.44,1470.0,140.44
2017-06-03 08:14:08.986465,54.218338,-166.107926,1470.0,140.26,1470.0,140.26
2017-06-03 08:14:09.485664,54.218347,-166.107911,1470.0,140.07,1470.0,140.07
2017-06-03 08:14:09.984867,54.218376,-166.107863,1470.0,139.88,1470.0,139.69
2017-06-03 08:14:10.484066,54.218385,-166.107847,1470.0,139.88,1470.0,139.69
2017-06-03 08:14:10.998869,54.218413,-166.107798,1470.0,139.69,1470.0,139.69
2017-06-03 08:14:11.498068,54.218422,-166.107781,1470.0,139.88,1470.0,139.69
2017-06-03 08:14:11.997271,54.21845,-166.107728,1470.0,140.07,1470.0,135.74
2017-06-03 08:14:12.496469,54.218459,-166.107712,1470.0,139.88,1470.0,139.88
2017-06-03 08:14:12.995672,54.218484,-166.107661,1470.0,139.69,1470.0,139.69
2017-06-03 08:14:13.494873,54.218494,-166.107645,1470.0,139.5,1470.0,139.5
2017-06-03 08:14:13.994074,54.218523,-166.107595,1470.0,139.31,1470.0,139.13
2017-06-03 08:14:14.493275,54.218532,-166.107579,1470.0,138.94,1470.0,138.75
2017-06-03 08:14:14.992476,54.218561,-166.10753,1470.0,138.56,1470.0,138.56
2017-06-03 08:14:15.491676,54.21857,-166.107514,1470.0,138.37,1470.0,138.37
2017-06-03 08:14:15.990877,54.218598,-166.107466,1470.0,138.37,1470.0,138.37
2017-06-03 08:14:16.490078,54.218607,-166.10745,1470.0,138.37,1470.0,138.37
2017-06-03 08:14:16.989277,54.218638,-166.107401,1470.0,138.19,1470.0,138.19
2017-06-03 08:14:17.488480,54.218647,-166.107385,1470.0,138.0,1470.0,138.0
2017-06-03 08:14:17.987679,54.218674,-166.107336,1470.0,137.81,1470.0,137.81
2017-06-03 08:14:18.486881,54.218683,-166.10732,1470.0,137.62,1470.0,137.62
2017-06-03 08:14:18.986082,54.218709,-166.10727,1470.0,137.62,1470.0,137.43
2017-06-03 08:14:19.485283,54.218718,-166.107253,1470.0,137.62,1470.0,137.43
2017-06-03 08:14:19.984484,54.218744,-166.107201,1470.0,137.43,1470.0,137.43
2017-06-03 08:14:20.499285,54.218754,-166.107184,1470.0,137.43,1470.0,137.24
2017-06-03 08:14:20.998486,54.218781,-166.107135,1470.0,137.24,1470.0,137.24
2017-06-03 08:14:21.497686,54.21879,-166.107117,1470.0,137.24,1470.0,137.06
2017-06-03 08:14:21.996887,54.218817,-166.107065,1470.0,137.24,1470.0,137.06
2017-06-03 08:14:22.496090,54.218826,-166.107049,1470.0,137.06,1470.0,137.06
2017-06-03 08:14:22.995289,54.218853,-166.107001,1470.0,137.24,1470.0,137.06
2017-06-03 08:14:23.494490,54.218862,-166.106985,1470.0,137.06,1470.0,136.87
2017-06-03 08:14:23.993690,54.218889,-166.106935,1470.0,136.87,1470.0,136.87
2017-06-03 08:14:24.492891,54.218898,-166.106919,1470.0,136.49,1470.0,136.49
2017-06-03 08:14:24.992092,54.218926,-166.10687,1470.0,136.3,1470.0,136.3
2017-06-03 08:14:25.491293,54.218936,-166.106853,1470.0,136.12,1470.0,136.12
2017-06-03 08:14:25.990494,54.218965,-166.106802,1470.0,135.93,1470.0,135.93
2017-06-03 08:14:26.489695,54.218974,-166.106785,1470.0,135.93,1470.0,135.93
2017-06-03 08:14:26.988895,54.219001,-166.106735,1470.0,135.93,1470.0,135.93
2017-06-03 08:14:27.488096,54.21901,-166.106718,1470.0,135.93,1470.0,135.93
2017-06-03 08:14:27.987299,54.219036,-166.106666,1470.0,136.12,1470.0,135.93
2017-06-03 08:14:28.486498,54.219045,-166.106649,1470.0,136.12,1470.0,136.12
2017-06-03 08:14:28.985701,54.219071,-166.106596,1470.0,135.74,1470.0,135.74
2017-06-03 08:14:29.484900,54.21908,-166.106579,1470.0,135.74,1470.0,135.55
2017-06-03 08:14:29.984102,54.219106,-166.106528,1470.0,135.18,1470.0,135.18
2017-06-03 08:14:30.498901,54.219116,-166.106511,1470.0,134.99,1470.0,134.99
2017-06-03 08:14:30.998104,54.219143,-166.106463,1470.0,134.99,1470.0,135.18
2017-06-03 08:14:31.497303,54.219151,-166.106447,1470.0,134.99,1470.0,134.99
2017-06-03 08:14:31.996506,54.219178,-166.106397,1470.0,135.18,1470.0,134.99
2017-06-03 08:14:32.495705,54.219187,-166.106381,1470.0,134.99,1470.0,134.99
2017-06-03 08:14:32.994907,54.219214,-166.106335,1470.0,134.61,1470.0,134.61
2017-06-03 08:14:33.494108,54.219223,-166.106319,1470.0,134.61,1470.0,134.61
2017-06-03 08:14:33.993309,54.219251,-166.10627,1470.0,134.23,1470.0,134.23
2017-06-03 08:14:34.492510,54.21926,-166.106254,1470.0,134.23,1470.0,134.23
2017-06-03 08:14:34.991711,54.219289,-166.106205,1470.0,134.05,1470.0,134.05
2017-06-03 08:14:35.490911,54.219298,-166.106189,1470.0,134.23,1470.0,134.99
2017-06-03 08:14:35.990112,54.219326,-166.106141,1470.0,134.23,1470.0,134.05
2017-06-03 08:14:36.489313,54.219335,-166.106125,1470.0,134.23,1470.0,134.05
2017-06-03 08:14:36.988514,54.219363,-166.106075,1470.0,134.23,1470.0,134.23
2017-06-03 08:14:37.487715,54.219372,-166.106058,1470.0,134.23,1470.0,134.23
2017-06-03 08:14:37.986914,54.219401,-166.106008,1470.0,134.23,1470.0,134.23
2017-06-03 08:14:38.486116,54.21941,-166.105991,1470.0,134.23,1470.0,134.05
2017-06-03 08:14:38.985317,54.219438,-166.10594,1470.0,134.23,1470.0,134.05
2017-06-03 08:14:39.484518,54.219447,-166.105923,1470.0,134.05,1470.0,133.86
2017-06-03 08:14:39.999319,54.219475,-166.105872,1470.0,133.86,1470.0,133.86
2017-06-03 08:14:40.498520,54.219484,-166.105856,1470.0,133.86,1470.0,133.67
2017-06-03 08:14:40.997721,54.219511,-166.105808,1470.0,133.67,1470.0,133.67
2017-06-03 08:14:41.496922,54.219521,-166.105792,1470.0,133.48,1470.0,133.48
2017-06-03 08:14:41.996122,54.219552,-166.105745,1470.0,133.29,1470.0,133.11
2017-06-03 08:14:42.495323,54.219561,-166.10573,1470.0,133.11,1470.0,134.23
2017-06-03 08:14:42.994524,54.219589,-166.105685,1470.0,132.92,1470.0,132.73
2017-06-03 08:14:43.493725,54.219599,-166.105669,1470.0,132.73,1470.0,132.73
2017-06-03 08:14:43.992926,54.219628,-166.105623,1470.0,132.73,1470.0,132.73
2017-06-03 08:14:44.492126,54.219637,-166.105607,1470.0,132.54,1470.0,132.54
2017-06-03 08:14:44.991327,54.219664,-166.105558,1470.0,132.54,1470.0,132.54
2017-06-03 08:14:45.490528,54.219673,-166.105542,1470.0,132.73,1470.0,132.92
2017-06-03 08:14:45.989729,54.219699,-166.105493,1470.0,132.73,1470.0,132.73
2017-06-03 08:14:46.488930,54.219708,-166.105477,1470.0,132.92,1470.0,132.73
2017-06-03 08:14:46.988131,54.219734,-166.105426,1470.0,133.11,1470.0,132.92
2017-06-03 08:14:47.487331,54.219743,-166.10541,1470.0,132.92,1470.0,132.92
2017-06-03 08:14:47.986532,54.219769,-166.105361,1470.0,132.92,1470.0,132.73
2017-06-03 08:14:48.485733,54.219779,-166.105345,1470.0,132.54,1470.0,132.54
2017-06-03 08:14:48.984936,54.219809,-166.105296,1470.0,132.35,1470.0,132.35
2017-06-03 08:14:49.484135,54.219819,-166.10528,1470.0,132.35,1470.0,132.35
2017-06-03 08:14:49.998938,54.219848,-166.105228,1470.0,132.35,1470.0,132.35
2017-06-03 08:14:50.498137,54.219857,-166.105212,1470.0,132.35,1470.0,132.35
2017-06-03 08:14:50.997339,54.219884,-166.105163,1470.0,132.54,1470.0,132.54
2017-06-03 08:14:51.496538,54.219894,-166.105146,1470.0,132.54,1470.0,132.35
2017-06-03 08:14:51.995741,54.219923,-166.105095,1470.0,132.54,1470.0,132.35
2017-06-03 08:14:52.494940,54.219932,-166.105079,1470.0,132.16,1470.0,131.98
2017-06-03 08:14:52.994143,54.219959,-166.10503,1470.0,131.98,1470.0,131.98
2017-06-03 08:14:53.493343,54.219969,-166.105014,1470.0,131.79,1470.0,131.79
2017-06-03 08:14:53.992544,54.219998,-166.104965,1470.0,131.79,1470.0,131.6
2017-06-03 08:14:54.491745,54.220007,-166.104948,1470.0,131.6,1470.0,131.6
2017-06-03 08:14:54.990946,54.220034,-166.104898,1470.0,131.6,1470.0,131.6
2017-06-03 08:14:55.490147,54.220043,-166.104882,1470.0,131.6,1470.0,131.6
2017-06-03 08:14:55.989347,54.220069,-166.104833,1470.0,131.6,1470.0,131.6
2017-06-03 08:14:56.488548,54.220078,-166.104817,1470.0,131.6,1470.0,131.6
2017-06-03 08:14:56.987749,54.220104,-166.104768,1470.0,131.6,1470.0,131.6
2017-06-03 08:14:57.486950,54.220113,-166.104752,1470.0,131.41,1470.0,131.41
2017-06-03 08:14:57.986151,54.220139,-166.104703,1470.0,131.41,1470.0,131.41
2017-06-03 08:14:58.485352,54.220148,-166.104687,1470.0,131.22,1470.0,131.22
2017-06-03 08:14:58.984552,54.220176,-166.104638,1470.0,131.22,1470.0,131.22
2017-06-03 08:14:59.499353,54.220186,-166.10462,1470.0,131.22,1470.0,131.04
2017-06-03 08:14:59.998554,54.220213,-166.104572,1470.0,131.22,1470.0,131.22
2017-06-03 08:15:00.497755,54.220222,-166.104555,1470.0,131.41,1470.0,131.41
2017-06-03 08:15:00.996956,54.220249,-166.104506,1470.0,131.6,1470.0,131.41
2017-06-03 08:15:01.496157,54.220259,-166.104489,1470.0,131.6,1470.0,131.41
2017-06-03 08:15:01.995358,54.220288,-166.104438,1470.0,131.41,1470.0,131.41
2017-06-03 08:15:02.494558,54.220297,-166.104422,1470.0,131.41,1470.0,131.22
2017-06-03 08:15:02.993759,54.220323,-166.104371,1470.0,131.22,1470.0,131.22
2017-06-03 08:15:03.492960,54.220332,-166.104354,1470.0,131.22,1470.0,131.22
2017-06-03 08:15:03.992161,54.220361,-166.104303,1470.0,131.04,1470.0,130.85
2017-06-03 08:15:04.491364,54.22037,-166.104287,1470.0,130.85,1470.0,130.66
2017-06-03 08:15:04.990562,54.220398,-166.104238,1470.0,130.66,1470.0,130.47
2017-06-03 08:15:05.489763,54.220407,-166.104222,1470.0,131.79,1470.0,130.47
2017-06-03 08:15:05.988964,54.220434,-166.104173,1470.0,130.47,1470.0,130.47
2017-06-03 08:15:06.488165,54.220443,-166.104158,1470.0,130.85,1470.0,130.47
2017-06-03 08:15:06.987366,54.220471,-166.104111,1470.0,130.47,1470.0,130.47
2017-06-03 08:15:07.486567,54.22048,-166.104095,1470.0,130.47,1470.0,130.28
2017-06-03 08:15:07.985767,54.220509,-166.104046,1470.0,130.28,1470.0,130.28
2017-06-03 08:15:08.484968,54.220517,-166.10403,1470.0,130.66,1470.0,130.28
2017-06-03 08:15:08.984169,54.220542,-166.103981,1470.0,130.66,1470.0,130.28
2017-06-03 08:15:09.498970,54.220551,-166.103962,1470.0,130.66,1470.0,130.47
2017-06-03 08:15:09.998173,54.220577,-166.10391,1470.0,131.04,1470.0,130.66
2017-06-03 08:15:10.497372,54.220585,-166.103894,1470.0,130.85,1470.0,130.66
2017-06-03 08:15:10.996574,54.220611,-166.103845,1470.0,130.85,1470.0,130.47
2017-06-03 08:15:11.495773,54.220621,-166.103827,1470.0,130.66,1470.0,130.28
2017-06-03 08:15:11.994976,54.22065,-166.103775,1470.0,129.91,1470.0,129.91
2017-06-03 08:15:12.494175,54.220659,-166.103759,1470.0,129.72,1470.0,129.72
2017-06-03 08:15:12.993378,54.220688,-166.103713,1470.0,129.72,1470.0,129.72
2017-06-03 08:15:13.492577,54.220697,-166.103698,1470.0,129.72,1470.0,129.72
2017-06-03 08:15:13.991779,54.220726,-166.103651,1470.0,129.91,1470.0,129.91
2017-06-03 08:15:14.490980,54.220735,-166.103635,1470.0,129.91,1470.0,129.91
2017-06-03 08:15:14.990181,54.220764,-166.103585,1470.0,129.91,1470.0,129.91
2017-06-03 08:15:15.489382,54.220774,-166.103568,1470.0,129.72,1470.0,129.72
2017-06-03 08:15:15.988583,54.220803,-166.103516,1470.0,129.72,1470.0,129.72
2017-06-03 08:15:16.487783,54.220811,-166.1035,1470.0,129.72,1470.0,129.72
2017-06-03 08:15:16.986984,54.220838,-166.10345,1470.0,129.91,1470.0,129.72
2017-06-03 08:15:17.486185,54.220846,-166.103433,1470.0,130.09,1470.0,129.91
2017-06-03 08:15:17.985386,54.220873,-166.103383,1470.0,130.09,1470.0,129.91
2017-06-03 08:15:18.484587,54.220881,-166.103366,1470.0,130.09,1470.0,130.09
2017-06-03 08:15:18.983788,54.220907,-166.103316,1470.0,129.91,1470.0,129.72
2017-06-03 08:15:19.498589,54.220917,-166.103298,1470.0,129.72,1470.0,129.53
2017-06-03 08:15:19.997789,54.220945,-166.103247,1470.0,129.53,1470.0,129.34
2017-06-03 08:15:20.496990,54.220954,-166.103231,1470.0,129.53,1470.0,129.34
2017-06-03 08:15:20.996191,54.220981,-166.103183,1470.0,129.15,1470.0,129.15
2017-06-03 08:15:21.495392,54.220991,-166.103167,1470.0,129.15,1470.0,129.15
2017-06-03 08:15:21.994593,54.22102,-166.10312,1470.0,129.15,1470.0,129.15
2017-06-03 08:15:22.493793,54.221029,-166.103104,1470.0,129.15,1470.0,129.15
2017-06-03 08:15:22.992994,54.221058,-166.103058,1470.0,130.09,1470.0,129.15
2017-06-03 08:15:23.492195,54.221067,-166.103042,1470.0,129.15,1470.0,128.97
2017-06-03 08:15:23.991396,54.221094,-166.102995,1470.0,128.97,1470.0,128.97
2017-06-03 08:15:24.490599,54.221103,-166.102978,1470.0,128.97,1470.0,128.97
2017-06-03 08:15:24.989798,54.221129,-166.102928,1470.0,129.15,1470.0,128.97
2017-06-03 08:15:25.489000,54.221138,-166.102912,1470.0,129.15,1470.0,129.91
2017-06-03 08:15:25.988199,54.221164,-166.102861,1470.0,129.53,1470.0,129.15
2017-06-03 08:15:26.487400,54.221173,-166.102844,1470.0,129.15,1470.0,129.15
2017-06-03 08:15:26.986601,54.221199,-166.102791,1470.0,129.15,1470.0,129.15
2017-06-03 08:15:27.485802,54.221208,-166.102775,1470.0,129.15,1470.0,128.97
2017-06-03 08:15:27.985003,54.221236,-166.102725,1470.0,128.97,1470.0,128.97
2017-06-03 08:15:28.484203,54.221245,-166.102709,1470.0,128.97,1470.0,128.78
2017-06-03 08:15:28.999004,54.221273,-166.102658,1470.0,128.97,1470.0,128.97
2017-06-03 08:15:29.498205,54.221282,-166.102642,1470.0,128.97,1470.0,128.97
2017-06-03 08:15:29.997408,54.22131,-166.102593,1470.0,128.78,1470.0,128.78
2017-06-03 08:15:30.496607,54.221319,-166.102577,1470.0,128.78,1470.0,128.78
2017-06-03 08:15:30.995810,54.221348,-166.10253,1470.0,128.59,1470.0,128.59
2017-06-03 08:15:31.495008,54.221357,-166.102513,1470.0,128.59,1470.0,128.59
2017-06-03 08:15:31.994211,54.221385,-166.102462,1470.0,128.59,1470.0,128.59
2017-06-03 08:15:32.493410,54.221394,-166.102445,1470.0,128.59,1470.0,128.59
2017-06-03 08:15:32.992613,54.221419,-166.102396,1470.0,128.78,1470.0,128.59
2017-06-03 08:15:33.491812,54.221428,-166.10238,1470.0,128.78,1470.0,128.78
2017-06-03 08:15:33.991014,54.221454,-166.10233,1470.0,128.59,1470.0,128.59
2017-06-03 08:15:34.490213,54.221463,-166.102313,1470.0,128.59,1470.0,128.4
2017-06-03 08:15:34.989416,54.221491,-166.102261,1470.0,128.21,1470.0,128.21
2017-06-03 08:15:35.488617,54.2215,-166.102246,1470.0,128.21,1470.0,128.21
2017-06-03 08:15:35.987818,54.221528,-166.102198,1470.0,128.21,1470.0,128.03
2017-06-03 08:15:36.487019,54.221537,-166.102182,1470.0,128.21,1470.0,128.21
2017-06-03 08:15:36.986219,54.221566,-166.102133,1470.0,128.21,1470.0,128.21
2017-06-03 08:15:37.485420,54.221575,-166.102117,1470.0,128.21,1470.0,128.21
2017-06-03 08:15:37.984621,54.221603,-166.10207,1470.0,128.21,1470.0,128.4
2017-06-03 08:15:38.483822,54.221611,-166.102054,1470.0,128.21,1470.0,128.4
2017-06-03 08:15:38.998621,54.221639,-166.102003,1470.0,128.4,1470.0,128.21
2017-06-03 08:15:39.497824,54.221649,-166.101986,1470.0,128.4,1470.0,128.4
2017-06-03 08:15:39.997025,54.221677,-166.101935,1470.0,128.4,1470.0,128.21
2017-06-03 08:15:40.496225,54.221686,-166.101919,1470.0,128.21,1470.0,128.21
