ping_time,latitude,longitude,38kHz_sound_speed_m_s,38kHz_basic,120kHz_sound_speed_m_s,120kHz_basic
2017-06-03 06:45:30.492321,54.02797,-166.425485,1470.0,41.1,1470.0,78.92
2017-06-03 06:45:30.991522,54.027993,-166.425453,1470.0,74.02,1470.0,95.47
2017-06-03 06:45:31.490723,54.028005,-166.425436,1470.0,47.68,1470.0,95.66
2017-06-03 06:45:31.989923,54.028028,-166.425402,1470.0,80.61,1470.0,96.6
2017-06-03 06:45:32.489124,54.02804,-166.425384,1470.0,95.66,1470.0,96.98
2017-06-03 06:45:32.988325,54.028063,-166.42535,1470.0,95.66,1470.0,95.66
2017-06-03 06:45:33.487526,54.028074,-166.425333,1470.0,95.66,1470.0,83.62
2017-06-03 06:45:33.986725,54.028097,-166.425298,1470.0,95.85,1470.0,96.04
2017-06-03 06:45:34.485928,54.028108,-166.425282,1470.0,95.66,1470.0,95.66
2017-06-03 06:45:34.985128,54.028132,-166.425248,1470.0,70.64,1470.0,96.6
2017-06-03 06:45:35.484329,54.028143,-166.425232,1470.0,95.47,1470.0,95.47
2017-06-03 06:45:35.999130,54.028167,-166.425198,1470.0,95.47,1470.0,95.47
2017-06-03 06:45:36.498331,54.028179,-166.425182,1470.0,95.29,1470.0,96.41
2017-06-03 06:45:36.997532,54.028203,-166.425152,1470.0,57.09,1470.0,95.1
2017-06-03 06:45:37.496733,54.028216,-166.425135,1470.0,30.56,1470.0,95.1
2017-06-03 06:45:37.995934,54.02824,-166.425103,1470.0,63.49,1470.0,96.23
2017-06-03 06:45:38.495134,54.028251,-166.425086,1470.0,95.47,1470.0,95.47
2017-06-03 06:45:38.994335,54.028273,-166.425052,1470.0,95.66,1470.0,93.59
2017-06-03 06:45:39.493538,54.028284,-166.425035,1470.0,88.7,1470.0,95.66
2017-06-03 06:45:39.992737,54.028307,-166.425,1470.0,95.66,1470.0,95.66
2017-06-03 06:45:40.491940,54.028318,-166.424983,1470.0,94.91,1470.0,95.47
2017-06-03 06:45:40.991138,54.02834,-166.424948,1470.0,95.47,1470.0,91.71
2017-06-03 06:45:41.490339,54.028352,-166.424932,1470.0,95.1,1470.0,95.1
2017-06-03 06:45:41.989540,54.028377,-166.424898,1470.0,94.91,1470.0,94.91
2017-06-03 06:45:42.488741,54.028389,-166.424883,1470.0,94.91,1470.0,94.91
2017-06-03 06:45:42.987942,54.028413,-166.424852,1470.0,96.41,1470.0,95.1
2017-06-03 06:45:43.487143,54.028424,-166.424836,1470.0,96.23,1470.0,95.29
2017-06-03 06:45:43.986345,54.028448,-166.424803,1470.0,58.59,1470.0,95.29
2017-06-03 06:45:44.485544,54.02846,-166.424788,1470.0,91.33,1470.0,55.21
2017-06-03 06:45:44.984747,54.028485,-166.424755,1470.0,50.13,1470.0,88.14
2017-06-03 06:45:45.483946,54.028497,-166.424739,1470.0,95.1,1470.0,95.1
2017-06-03 06:45:45.998749,54.028522,-166.424705,1470.0,95.1,1470.0,94.91
2017-06-03 06:45:46.497948,54.028534,-166.424689,1470.0,77.79,1470.0,94.91
2017-06-03 06:45:46.997150,54.028557,-166.424657,1470.0,95.1,1470.0,94.91
2017-06-03 06:45:47.496349,54.028569,-166.42464,1470.0,69.88,1470.0,95.1
2017-06-03 06:45:47.995552,54.028592,-166.424608,1470.0,95.1,1470.0,81.55
2017-06-03 06:45:48.494751,54.028604,-166.424591,1470.0,76.28,1470.0,95.1
2017-06-03 06:45:48.993954,54.028627,-166.424558,1470.0,35.07,1470.0,94.91
2017-06-03 06:45:49.493155,54.028639,-166.424542,1470.0,67.63,1470.0,94.72
2017-06-03 06:45:49.992355,54.028662,-166.424512,1470.0,41.28,1470.0,94.72
2017-06-03 06:45:50.491556,54.028673,-166.424497,1470.0,74.02,1470.0,94.53
2017-06-03 06:45:50.990757,54.028697,-166.424467,1470.0,94.53,1470.0,94.53
2017-06-03 06:45:51.489958,54.028708,-166.424452,1470.0,65.74,1470.0,94.53
2017-06-03 06:45:51.989159,54.028732,-166.42442,1470.0,94.53,1470.0,94.53
2017-06-03 06:45:52.488359,54.028743,-166.424404,1470.0,72.33,1470.0,94.53
2017-06-03 06:45:52.987560,54.028767,-166.424372,1470.0,94.53,1470.0,94.53
2017-06-03 06:45:53.486761,54.028778,-166.424356,1470.0,64.05,1470.0,94.53
2017-06-03 06:45:53.985962,54.028803,-166.424322,1470.0,94.53,1470.0,94.53
2017-06-03 06:45:54.485163,54.028814,-166.424306,1470.0,94.53,1470.0,94.53
2017-06-03 06:45:54.984364,54.028838,-166.424273,1470.0,94.53,1470.0,94.53
2017-06-03 06:45:55.499165,54.02885,-166.424256,1470.0,94.53,1470.0,89.64
2017-06-03 06:45:55.998365,54.028873,-166.424223,1470.0,83.62,1470.0,94.34
2017-06-03 06:45:56.497566,54.028886,-166.424207,1470.0,57.28,1470.0,94.53
2017-06-03 06:45:56.996767,54.02891,-166.424175,1470.0,90.02,1470.0,94.16
2017-06-03 06:45:57.495968,54.028922,-166.424159,1470.0,49.0,1470.0,94.16
2017-06-03 06:45:57.995169,54.028945,-166.424127,1470.0,93.97,1470.0,93.97
2017-06-03 06:45:58.494370,54.028957,-166.424112,1470.0,55.21,1470.0,93.97
2017-06-03 06:45:58.993570,54.028982,-166.424082,1470.0,88.14,1470.0,93.78
2017-06-03 06:45:59.492771,54.028993,-166.424067,1470.0,93.78,1470.0,86.25
2017-06-03 06:45:59.991972,54.029017,-166.424035,1470.0,79.67,1470.0,93.78
2017-06-03 06:46:00.491175,54.029028,-166.424018,1470.0,53.33,1470.0,92.65
2017-06-03 06:46:00.990374,54.02905,-166.423985,1470.0,86.82,1470.0,51.82
2017-06-03 06:46:01.489576,54.029061,-166.423969,1470.0,93.97,1470.0,84.56
2017-06-03 06:46:01.988775,54.029083,-166.423935,1470.0,78.35,1470.0,93.97
2017-06-03 06:46:02.487976,54.029094,-166.423919,1470.0,93.97,1470.0,91.15
2017-06-03 06:46:02.987177,54.029117,-166.423883,1470.0,93.78,1470.0,93.78
2017-06-03 06:46:03.486378,54.029128,-166.423868,1470.0,93.78,1470.0,93.59
2017-06-03 06:46:03.985579,54.029152,-166.423835,1470.0,75.9,1470.0,94.53
2017-06-03 06:46:04.484779,54.029164,-166.423819,1470.0,49.37,1470.0,93.4
2017-06-03 06:46:04.983980,54.029188,-166.423788,1470.0,82.49,1470.0,94.34
2017-06-03 06:46:05.498781,54.0292,-166.423772,1470.0,93.4,1470.0,93.4
2017-06-03 06:46:05.997984,54.029223,-166.423742,1470.0,62.92,1470.0,93.59
2017-06-03 06:46:06.497183,54.029235,-166.423726,1470.0,93.59,1470.0,93.59
2017-06-03 06:46:06.996386,54.029258,-166.423695,1470.0,69.13,1470.0,93.4
2017-06-03 06:46:07.495584,54.02927,-166.423678,1470.0,94.34,1470.0,93.22
2017-06-03 06:46:07.994787,54.029293,-166.423645,1470.0,94.16,1470.0,93.22
2017-06-03 06:46:08.493986,54.029306,-166.423629,1470.0,93.97,1470.0,92.84
2017-06-03 06:46:08.993189,54.02933,-166.423597,1470.0,67.06,1470.0,92.84
2017-06-03 06:46:09.492390,54.029341,-166.423581,1470.0,92.84,1470.0,92.84
2017-06-03 06:46:09.991590,54.029363,-166.423548,1470.0,92.84,1470.0,92.84
2017-06-03 06:46:10.490791,54.029375,-166.423532,1470.0,91.52,1470.0,92.84
2017-06-03 06:46:10.989992,54.029398,-166.423498,1470.0,93.03,1470.0,93.97
2017-06-03 06:46:11.489193,54.02941,-166.423482,1470.0,93.03,1470.0,93.03
2017-06-03 06:46:11.988394,54.029433,-166.423448,1470.0,93.03,1470.0,93.03
2017-06-03 06:46:12.487595,54.029445,-166.423432,1470.0,90.02,1470.0,71.01
2017-06-03 06:46:12.986795,54.029468,-166.423398,1470.0,93.03,1470.0,92.84
2017-06-03 06:46:13.485996,54.029479,-166.423382,1470.0,92.84,1470.0,92.84
2017-06-03 06:46:13.985197,54.029503,-166.423348,1470.0,55.02,1470.0,92.65
2017-06-03 06:46:14.484398,54.029515,-166.423334,1470.0,28.68,1470.0,93.59
2017-06-03 06:46:14.999199,54.02954,-166.423302,1470.0,50.13,1470.0,92.46
2017-06-03 06:46:15.498400,54.029552,-166.423286,1470.0,92.46,1470.0,92.46
2017-06-03 06:46:15.997601,54.029575,-166.423255,1470.0,41.66,1470.0,92.46
2017-06-03 06:46:16.496801,54.029587,-166.423239,1470.0,74.78,1470.0,92.46
2017-06-03 06:46:16.996002,54.029612,-166.423208,1470.0,92.46,1470.0,92.46
2017-06-03 06:46:17.495203,54.029624,-166.423192,1470.0,81.17,1470.0,92.46
2017-06-03 06:46:17.994404,54.029647,-166.42316,1470.0,40.15,1470.0,92.46
2017-06-03 06:46:18.493605,54.029658,-166.423144,1470.0,72.89,1470.0,92.27
2017-06-03 06:46:18.992805,54.02968,-166.423112,1470.0,92.27,1470.0,92.27
2017-06-03 06:46:19.492006,54.029692,-166.423095,1470.0,79.29,1470.0,92.27
2017-06-03 06:46:19.991207,54.029717,-166.423062,1470.0,38.27,1470.0,92.27
2017-06-03 06:46:20.490410,54.029728,-166.423046,1470.0,71.2,1470.0,92.27
2017-06-03 06:46:20.989609,54.029752,-166.423013,1470.0,92.27,1470.0,93.22
2017-06-03 06:46:21.488811,54.029763,-166.422997,1470.0,77.6,1470.0,92.27
2017-06-03 06:46:21.988010,54.029787,-166.422963,1470.0,36.58,1470.0,92.27
2017-06-03 06:46:22.487213,54.029798,-166.422947,1470.0,69.7,1470.0,92.46
2017-06-03 06:46:22.986412,54.02982,-166.422913,1470.0,43.16,1470.0,93.03
2017-06-03 06:46:23.485613,54.029831,-166.422898,1470.0,76.09,1470.0,92.27
2017-06-03 06:46:23.984814,54.029855,-166.422865,1470.0,34.89,1470.0,93.4
2017-06-03 06:46:24.484015,54.029866,-166.42285,1470.0,67.63,1470.0,93.03
2017-06-03 06:46:24.998816,54.02989,-166.422818,1470.0,89.08,1470.0,93.22
2017-06-03 06:46:25.498016,54.029902,-166.422803,1470.0,62.36,1470.0,91.9
2017-06-03 06:46:25.997219,54.029927,-166.422773,1470.0,91.71,1470.0,91.71
2017-06-03 06:46:26.496418,54.029939,-166.422757,1470.0,54.08,1470.0,93.03
2017-06-03 06:46:26.995621,54.029962,-166.422727,1470.0,87.19,1470.0,92.65
2017-06-03 06:46:27.494820,54.029974,-166.42271,1470.0,60.66,1470.0,91.9
2017-06-03 06:46:27.994022,54.029997,-166.422678,1470.0,93.4,1470.0,93.03
2017-06-03 06:46:28.493221,54.030008,-166.422662,1470.0,52.57,1470.0,92.09
2017-06-03 06:46:28.992424,54.030032,-166.422628,1470.0,85.69,1470.0,92.09
2017-06-03 06:46:29.491623,54.030042,-166.422612,1470.0,92.27,1470.0,92.09
2017-06-03 06:46:29.990826,54.030065,-166.422577,1470.0,92.27,1470.0,92.09
2017-06-03 06:46:30.490025,54.030077,-166.422561,1470.0,92.09,1470.0,92.09
2017-06-03 06:46:30.989227,54.0301,-166.422528,1470.0,83.81,1470.0,91.9
2017-06-03 06:46:31.488428,54.030112,-166.422514,1470.0,57.09,1470.0,93.03
2017-06-03 06:46:31.987629,54.030137,-166.422485,1470.0,90.02,1470.0,92.27
2017-06-03 06:46:32.486830,54.030149,-166.422471,1470.0,48.81,1470.0,91.71
2017-06-03 06:46:32.986031,54.030173,-166.422443,1470.0,81.74,1470.0,92.65
2017-06-03 06:46:33.485231,54.030185,-166.422429,1470.0,55.4,1470.0,91.71
2017-06-03 06:46:33.984432,54.03021,-166.422397,1470.0,88.32,1470.0,92.84
2017-06-03 06:46:34.499233,54.030222,-166.422381,1470.0,91.9,1470.0,77.41
2017-06-03 06:46:34.998434,54.030245,-166.422352,1470.0,68.75,1470.0,93.03
2017-06-03 06:46:35.497635,54.030257,-166.422335,1470.0,42.41,1470.0,92.84
2017-06-03 06:46:35.996836,54.030282,-166.422302,1470.0,93.03,1470.0,91.71
2017-06-03 06:46:36.496037,54.030294,-166.422285,1470.0,91.71,1470.0,92.84
2017-06-03 06:46:36.995237,54.030317,-166.422253,1470.0,92.65,1470.0,92.65
2017-06-03 06:46:37.494438,54.030329,-166.422237,1470.0,40.34,1470.0,92.65
2017-06-03 06:46:37.993639,54.030353,-166.422205,1470.0,73.27,1470.0,91.71
2017-06-03 06:46:38.492840,54.030365,-166.422189,1470.0,91.71,1470.0,91.71
2017-06-03 06:46:38.992041,54.030388,-166.422157,1470.0,65.18,1470.0,91.71
2017-06-03 06:46:39.491241,54.0304,-166.422141,1470.0,91.71,1470.0,91.71
2017-06-03 06:46:39.990442,54.030425,-166.422108,1470.0,93.22,1470.0,91.71
2017-06-03 06:46:40.489645,54.030437,-166.422092,1470.0,92.65,1470.0,93.03
2017-06-03 06:46:40.988844,54.03046,-166.42206,1470.0,63.67,1470.0,91.71
2017-06-03 06:46:41.488047,54.030471,-166.422044,1470.0,91.71,1470.0,91.71
2017-06-03 06:46:41.987246,54.030495,-166.42201,1470.0,69.88,1470.0,92.65
2017-06-03 06:46:42.486448,54.030507,-166.421995,1470.0,91.71,1470.0,91.52
2017-06-03 06:46:42.985647,54.030532,-166.421962,1470.0,61.42,1470.0,91.52
2017-06-03 06:46:43.484850,54.030543,-166.421946,1470.0,35.26,1470.0,91.52
2017-06-03 06:46:43.984049,54.030567,-166.421912,1470.0,68.0,1470.0,91.52
2017-06-03 06:46:44.498850,54.030579,-166.421895,1470.0,89.45,1470.0,91.52
2017-06-03 06:46:44.998051,54.030602,-166.421862,1470.0,48.25,1470.0,92.65
2017-06-03 06:46:45.497252,54.030614,-166.421845,1470.0,81.17,1470.0,91.52
2017-06-03 06:46:45.996454,54.030638,-166.421812,1470.0,54.83,1470.0,91.71
2017-06-03 06:46:46.495653,54.030649,-166.421794,1470.0,87.57,1470.0,91.52
2017-06-03 06:46:46.994856,54.030672,-166.42176,1470.0,46.74,1470.0,88.32
2017-06-03 06:46:47.494055,54.030682,-166.421743,1470.0,79.67,1470.0,92.46
2017-06-03 06:46:47.993258,54.030705,-166.421708,1470.0,91.71,1470.0,91.71
2017-06-03 06:46:48.492456,54.030716,-166.421691,1470.0,86.07,1470.0,92.84
2017-06-03 06:46:48.991659,54.030738,-166.421657,1470.0,92.84,1470.0,91.52
2017-06-03 06:46:49.490858,54.03075,-166.42164,1470.0,77.79,1470.0,92.84
2017-06-03 06:46:49.990061,54.030773,-166.421607,1470.0,51.26,1470.0,91.33
2017-06-03 06:46:50.489260,54.030786,-166.421591,1470.0,84.18,1470.0,92.09
2017-06-03 06:46:50.988462,54.03081,-166.42156,1470.0,42.98,1470.0,91.33
2017-06-03 06:46:51.487663,54.030821,-166.421545,1470.0,75.9,1470.0,92.46
2017-06-03 06:46:51.986864,54.030845,-166.421512,1470.0,49.56,1470.0,92.09
2017-06-03 06:46:52.486065,54.030856,-166.421497,1470.0,82.49,1470.0,91.33
2017-06-03 06:46:52.985266,54.03088,-166.421465,1470.0,91.33,1470.0,91.33
2017-06-03 06:46:53.484467,54.030891,-166.421449,1470.0,74.21,1470.0,91.33
2017-06-03 06:46:53.999266,54.030915,-166.421415,1470.0,36.39,1470.0,92.46
2017-06-03 06:46:54.498468,54.030927,-166.421397,1470.0,69.32,1470.0,92.27
2017-06-03 06:46:54.997667,54.03095,-166.421363,1470.0,91.33,1470.0,70.26
2017-06-03 06:46:55.496870,54.030961,-166.421346,1470.0,61.23,1470.0,91.33
2017-06-03 06:46:55.996069,54.030983,-166.421313,1470.0,91.52,1470.0,91.52
2017-06-03 06:46:56.495272,54.030995,-166.421297,1470.0,67.63,1470.0,91.52
2017-06-03 06:46:56.994473,54.031018,-166.421265,1470.0,92.46,1470.0,91.33
2017-06-03 06:46:57.493673,54.03103,-166.42125,1470.0,59.35,1470.0,92.46
2017-06-03 06:46:57.992874,54.031053,-166.42122,1470.0,92.27,1470.0,91.33
2017-06-03 06:46:58.492075,54.031066,-166.421205,1470.0,65.56,1470.0,90.96
2017-06-03 06:46:58.991276,54.031092,-166.421175,1470.0,90.96,1470.0,90.96
2017-06-03 06:46:59.490477,54.031103,-166.421161,1470.0,57.47,1470.0,92.09
2017-06-03 06:46:59.989677,54.031128,-166.421132,1470.0,31.12,1470.0,91.15
2017-06-03 06:47:00.488878,54.031139,-166.421117,1470.0,64.05,1470.0,91.33
2017-06-03 06:47:00.988079,54.031163,-166.421085,1470.0,91.52,1470.0,92.65
2017-06-03 06:47:01.487282,54.031174,-166.42107,1470.0,56.15,1470.0,92.65
2017-06-03 06:47:01.986481,54.031198,-166.421037,1470.0,88.89,1470.0,91.33
2017-06-03 06:47:02.485683,54.031209,-166.421022,1470.0,62.36,1470.0,92.46
2017-06-03 06:47:02.984882,54.031233,-166.42099,1470.0,91.15,1470.0,91.15
2017-06-03 06:47:03.484085,54.031245,-166.420975,1470.0,91.15,1470.0,91.15
2017-06-03 06:47:03.998884,54.03127,-166.420943,1470.0,75.34,1470.0,91.15
2017-06-03 06:47:04.498085,54.031282,-166.420927,1470.0,49.0,1470.0,91.15
2017-06-03 06:47:04.997286,54.031307,-166.420895,1470.0,81.93,1470.0,91.15
2017-06-03 06:47:05.496487,54.031319,-166.420879,1470.0,41.1,1470.0,91.33
2017-06-03 06:47:05.995689,54.031342,-166.420847,1470.0,74.02,1470.0,92.27
2017-06-03 06:47:06.494888,54.031354,-166.420831,1470.0,47.49,1470.0,91.33
2017-06-03 06:47:06.994091,54.031378,-166.420798,1470.0,80.42,1470.0,91.33
2017-06-03 06:47:07.493290,54.03139,-166.420783,1470.0,92.27,1470.0,92.46
2017-06-03 06:47:07.992493,54.031413,-166.42075,1470.0,72.14,1470.0,91.15
2017-06-03 06:47:08.491692,54.031425,-166.420733,1470.0,45.61,1470.0,91.15
2017-06-03 06:47:08.990894,54.031448,-166.4207,1470.0,78.54,1470.0,91.15
2017-06-03 06:47:09.490093,54.031459,-166.420683,1470.0,37.33,1470.0,91.71
2017-06-03 06:47:09.989296,54.031482,-166.420648,1470.0,70.26,1470.0,92.27
2017-06-03 06:47:10.488495,54.031493,-166.420631,1470.0,43.73,1470.0,92.09
2017-06-03 06:47:10.987698,54.031515,-166.420595,1470.0,76.66,1470.0,91.15
2017-06-03 06:47:11.486898,54.031525,-166.420577,1470.0,91.15,1470.0,91.15
2017-06-03 06:47:11.986099,54.031547,-166.420538,1470.0,68.57,1470.0,91.15
2017-06-03 06:47:12.485300,54.031557,-166.42052,1470.0,91.33,1470.0,84.37
2017-06-03 06:47:12.984501,54.031578,-166.420482,1470.0,75.15,1470.0,92.27
2017-06-03 06:47:13.499302,54.03159,-166.420463,1470.0,91.33,1470.0,92.65
2017-06-03 06:47:13.998503,54.031612,-166.420428,1470.0,55.58,1470.0,91.15
2017-06-03 06:47:14.497704,54.031623,-166.42041,1470.0,88.32,1470.0,91.15
2017-06-03 06:47:14.996902,54.031645,-166.420375,1470.0,91.15,1470.0,92.09
2017-06-03 06:47:15.496105,54.031656,-166.420357,1470.0,92.27,1470.0,91.15
2017-06-03 06:47:15.995304,54.031678,-166.420323,1470.0,91.15,1470.0,90.96
2017-06-03 06:47:16.494507,54.031689,-166.420305,1470.0,86.25,1470.0,90.96
2017-06-03 06:47:16.993708,54.03171,-166.42027,1470.0,60.1,1470.0,90.96
2017-06-03 06:47:17.492908,54.031721,-166.420252,1470.0,92.46,1470.0,90.96
2017-06-03 06:47:17.992109,54.031743,-166.420217,1470.0,91.15,1470.0,91.9
2017-06-03 06:47:18.491310,54.031754,-166.420198,1470.0,25.67,1470.0,92.09
2017-06-03 06:47:18.990511,54.031775,-166.420162,1470.0,58.59,1470.0,91.15
2017-06-03 06:47:19.489712,54.031785,-166.420144,1470.0,91.15,1470.0,91.9
2017-06-03 06:47:19.988913,54.031807,-166.420105,1470.0,50.32,1470.0,91.9
2017-06-03 06:47:20.488113,54.031817,-166.420088,1470.0,83.05,1470.0,92.27
2017-06-03 06:47:20.987314,54.031838,-166.42005,1470.0,56.9,1470.0,92.46
2017-06-03 06:47:21.486515,54.031849,-166.420032,1470.0,89.64,1470.0,91.15
2017-06-03 06:47:21.985716,54.03187,-166.419993,1470.0,48.81,1470.0,91.15
2017-06-03 06:47:22.484919,54.031881,-166.419975,1470.0,81.74,1470.0,91.15
2017-06-03 06:47:22.984118,54.031903,-166.419938,1470.0,92.27,1470.0,91.15
2017-06-03 06:47:23.498919,54.031914,-166.419921,1470.0,76.66,1470.0,92.27
2017-06-03 06:47:23.998119,54.031935,-166.419887,1470.0,92.46,1470.0,91.15
2017-06-03 06:47:24.497320,54.031946,-166.419868,1470.0,68.57,1470.0,91.15
2017-06-03 06:47:24.996521,54.031967,-166.419833,1470.0,42.04,1470.0,92.09
2017-06-03 06:47:25.495722,54.031978,-166.419815,1470.0,74.78,1470.0,90.96
2017-06-03 06:47:25.994923,54.032,-166.419778,1470.0,92.27,1470.0,91.9
2017-06-03 06:47:26.494123,54.032011,-166.419761,1470.0,66.31,1470.0,90.77
2017-06-03 06:47:26.993326,54.032032,-166.419725,1470.0,90.77,1470.0,90.77
2017-06-03 06:47:27.492525,54.032042,-166.419707,1470.0,90.77,1470.0,90.77
2017-06-03 06:47:27.991728,54.032063,-166.41967,1470.0,31.88,1470.0,90.77
2017-06-03 06:47:28.490927,54.032074,-166.419651,1470.0,90.96,1470.0,90.96
2017-06-03 06:47:28.990129,54.032095,-166.419613,1470.0,91.15,1470.0,80.61
2017-06-03 06:47:29.489328,54.032105,-166.419595,1470.0,71.39,1470.0,91.15
2017-06-03 06:47:29.988531,54.032127,-166.419557,1470.0,91.33,1470.0,72.33
2017-06-03 06:47:30.487730,54.032137,-166.419538,1470.0,91.33,1470.0,92.09
2017-06-03 06:47:30.986933,54.032158,-166.4195,1470.0,91.33,1470.0,91.33
2017-06-03 06:47:31.486134,54.032169,-166.419482,1470.0,69.88,1470.0,92.46
2017-06-03 06:47:31.985334,54.03219,-166.419445,1470.0,91.33,1470.0,92.46
2017-06-03 06:47:32.484535,54.032201,-166.419427,1470.0,61.6,1470.0,91.15
