ping_time,latitude,longitude,38kHz_sound_speed_m_s,38kHz_basic,120kHz_sound_speed_m_s,120kHz_basic
2017-06-03 07:29:34.984566,54.118868,-166.274617,1470.0,87.95,1470.0,87.95
2017-06-03 07:29:35.499367,54.118879,-166.274599,1470.0,89.08,1470.0,87.76
2017-06-03 07:29:35.998569,54.118903,-166.274557,1470.0,87.57,1470.0,87.57
2017-06-03 07:29:36.497768,54.118914,-166.27454,1470.0,87.38,1470.0,87.38
2017-06-03 07:29:36.996971,54.118938,-166.274498,1470.0,87.01,1470.0,88.14
2017-06-03 07:29:37.496170,54.118949,-166.274482,1470.0,86.82,1470.0,86.82
2017-06-03 07:29:37.995373,54.118975,-166.274442,1470.0,87.95,1470.0,86.63
2017-06-03 07:29:38.494572,54.118987,-166.274425,1470.0,87.76,1470.0,86.25
2017-06-03 07:29:38.993774,54.119015,-166.274385,1470.0,86.25,1470.0,86.25
2017-06-03 07:29:39.492973,54.119026,-166.274369,1470.0,87.57,1470.0,86.07
2017-06-03 07:29:39.992176,54.119053,-166.274328,1470.0,87.19,1470.0,85.88
2017-06-03 07:29:40.491375,54.119065,-166.274311,1470.0,87.38,1470.0,85.69
2017-06-03 07:29:40.990578,54.119093,-166.27427,1470.0,85.69,1470.0,85.5
2017-06-03 07:29:41.489779,54.119104,-166.274254,1470.0,85.5,1470.0,85.5
2017-06-03 07:29:41.988979,54.119132,-166.274212,1470.0,85.5,1470.0,85.5
2017-06-03 07:29:42.488180,54.119142,-166.274196,1470.0,85.69,1470.0,85.69
2017-06-03 07:29:42.987381,54.119168,-166.274153,1470.0,86.82,1470.0,85.69
2017-06-03 07:29:43.486582,54.119179,-166.274137,1470.0,85.69,1470.0,85.5
2017-06-03 07:29:43.985783,54.119207,-166.274093,1470.0,85.31,1470.0,86.25
2017-06-03 07:29:44.484983,54.119218,-166.274078,1470.0,85.12,1470.0,84.94
2017-06-03 07:29:44.984184,54.119247,-166.274037,1470.0,84.75,1470.0,85.5
2017-06-03 07:29:45.498985,54.119258,-166.27402,1470.0,84.75,1470.0,86.25
2017-06-03 07:29:45.998186,54.119283,-166.273982,1470.0,85.69,1470.0,84.75
2017-06-03 07:29:46.497387,54.119294,-166.273965,1470.0,84.94,1470.0,84.94
2017-06-03 07:29:46.996588,54.119322,-166.273925,1470.0,85.12,1470.0,85.12
2017-06-03 07:29:47.495789,54.119332,-166.273909,1470.0,85.88,1470.0,86.44
2017-06-03 07:29:47.994989,54.119358,-166.273867,1470.0,85.12,1470.0,85.12
2017-06-03 07:29:48.494190,54.119369,-166.27385,1470.0,85.12,1470.0,85.12
2017-06-03 07:29:48.993391,54.119395,-166.27381,1470.0,85.31,1470.0,86.25
2017-06-03 07:29:49.492592,54.119405,-166.273795,1470.0,86.63,1470.0,85.31
2017-06-03 07:29:49.991793,54.11943,-166.273755,1470.0,85.69,1470.0,85.5
2017-06-03 07:29:50.490995,54.11944,-166.273738,1470.0,85.88,1470.0,85.69
2017-06-03 07:29:50.990194,54.119463,-166.273697,1470.0,86.07,1470.0,85.88
2017-06-03 07:29:51.489397,54.119474,-166.273681,1470.0,86.07,1470.0,85.88
2017-06-03 07:29:51.988596,54.119502,-166.273638,1470.0,86.07,1470.0,86.07
2017-06-03 07:29:52.487799,54.119512,-166.273623,1470.0,87.01,1470.0,86.07
2017-06-03 07:29:52.986998,54.11954,-166.273582,1470.0,86.25,1470.0,86.07
2017-06-03 07:29:53.486200,54.119551,-166.273567,1470.0,86.25,1470.0,86.25
2017-06-03 07:29:53.985399,54.119578,-166.273528,1470.0,87.38,1470.0,86.25
2017-06-03 07:29:54.484600,54.119588,-166.273513,1470.0,86.44,1470.0,86.25
2017-06-03 07:29:54.983801,54.119615,-166.273473,1470.0,86.63,1470.0,86.63
2017-06-03 07:29:55.498602,54.119626,-166.273456,1470.0,86.82,1470.0,87.95
2017-06-03 07:29:55.997805,54.119652,-166.273415,1470.0,88.32,1470.0,87.01
2017-06-03 07:29:56.497004,54.119662,-166.273398,1470.0,87.95,1470.0,87.01
2017-06-03 07:29:56.996206,54.119687,-166.273357,1470.0,87.01,1470.0,87.01
2017-06-03 07:29:57.495405,54.119697,-166.27334,1470.0,86.82,1470.0,86.82
2017-06-03 07:29:57.994608,54.119722,-166.2733,1470.0,86.63,1470.0,87.76
2017-06-03 07:29:58.493807,54.119732,-166.273284,1470.0,86.44,1470.0,87.38
2017-06-03 07:29:58.993010,54.119758,-166.273245,1470.0,86.44,1470.0,87.57
2017-06-03 07:29:59.492208,54.119769,-166.27323,1470.0,86.44,1470.0,86.44
2017-06-03 07:29:59.991411,54.119797,-166.27319,1470.0,87.95,1470.0,86.44
2017-06-03 07:30:00.490610,54.119808,-166.273174,1470.0,86.63,1470.0,86.63
2017-06-03 07:30:00.989813,54.119835,-166.273135,1470.0,86.82,1470.0,86.63
2017-06-03 07:30:01.489014,54.119846,-166.273119,1470.0,88.14,1470.0,86.82
2017-06-03 07:30:01.988214,54.119873,-166.273078,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:02.487415,54.119884,-166.273063,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:02.986616,54.119912,-166.273022,1470.0,87.01,1470.0,86.82
2017-06-03 07:30:03.485817,54.119922,-166.273006,1470.0,87.01,1470.0,88.14
2017-06-03 07:30:03.985018,54.11995,-166.272965,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:04.484219,54.119961,-166.27295,1470.0,88.14,1470.0,86.82
2017-06-03 07:30:04.999018,54.119988,-166.272912,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:05.498220,54.12,-166.272895,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:05.997419,54.120027,-166.272857,1470.0,87.76,1470.0,86.63
2017-06-03 07:30:06.496622,54.120038,-166.272841,1470.0,86.63,1470.0,86.63
2017-06-03 07:30:06.995823,54.120065,-166.272802,1470.0,86.82,1470.0,86.63
2017-06-03 07:30:07.495024,54.120075,-166.272786,1470.0,87.76,1470.0,86.63
2017-06-03 07:30:07.994225,54.120102,-166.272745,1470.0,87.95,1470.0,86.63
2017-06-03 07:30:08.493425,54.120112,-166.272729,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:08.992626,54.120137,-166.27269,1470.0,88.32,1470.0,87.01
2017-06-03 07:30:09.491827,54.120147,-166.272674,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:09.991028,54.120173,-166.272632,1470.0,87.01,1470.0,88.32
2017-06-03 07:30:10.490229,54.120184,-166.272615,1470.0,87.01,1470.0,86.82
2017-06-03 07:30:10.989429,54.120212,-166.272573,1470.0,88.14,1470.0,86.82
2017-06-03 07:30:11.488630,54.120222,-166.272558,1470.0,88.32,1470.0,88.32
2017-06-03 07:30:11.987831,54.120248,-166.272517,1470.0,87.01,1470.0,88.14
2017-06-03 07:30:12.487034,54.120259,-166.272502,1470.0,88.32,1470.0,87.01
2017-06-03 07:30:12.986233,54.120287,-166.272462,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:13.485435,54.120297,-166.272446,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:13.984634,54.120325,-166.272405,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:14.483837,54.120335,-166.27239,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:14.998636,54.120362,-166.272348,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:15.497837,54.120372,-166.272332,1470.0,88.14,1470.0,87.01
2017-06-03 07:30:15.997040,54.120397,-166.272293,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:16.496239,54.120407,-166.272277,1470.0,88.14,1470.0,86.82
2017-06-03 07:30:16.995441,54.120433,-166.272237,1470.0,87.76,1470.0,86.63
2017-06-03 07:30:17.494640,54.120444,-166.27222,1470.0,86.63,1470.0,87.57
2017-06-03 07:30:17.993843,54.120472,-166.272178,1470.0,87.76,1470.0,86.44
2017-06-03 07:30:18.493042,54.120482,-166.272161,1470.0,86.63,1470.0,86.63
2017-06-03 07:30:18.992245,54.120508,-166.27212,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:19.491444,54.120518,-166.272104,1470.0,87.01,1470.0,88.32
2017-06-03 07:30:19.990646,54.120543,-166.272062,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:20.489845,54.120553,-166.272045,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:20.989048,54.120578,-166.272003,1470.0,87.38,1470.0,87.19
2017-06-03 07:30:21.488249,54.120588,-166.271987,1470.0,87.76,1470.0,87.19
2017-06-03 07:30:21.987450,54.120615,-166.271943,1470.0,88.51,1470.0,87.19
2017-06-03 07:30:22.486650,54.120626,-166.271927,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:22.985851,54.120653,-166.271883,1470.0,87.19,1470.0,87.01
2017-06-03 07:30:23.485052,54.120664,-166.271868,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:23.984253,54.120692,-166.271828,1470.0,86.82,1470.0,86.63
2017-06-03 07:30:24.499054,54.120703,-166.271812,1470.0,87.76,1470.0,86.63
2017-06-03 07:30:24.998253,54.120732,-166.271773,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:25.497456,54.120742,-166.271757,1470.0,87.95,1470.0,86.82
2017-06-03 07:30:25.996655,54.12077,-166.271715,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:26.495857,54.12078,-166.271698,1470.0,88.51,1470.0,87.01
2017-06-03 07:30:26.995058,54.120805,-166.271658,1470.0,87.19,1470.0,88.32
2017-06-03 07:30:27.494259,54.120815,-166.271641,1470.0,88.7,1470.0,87.01
2017-06-03 07:30:27.993460,54.12084,-166.271598,1470.0,87.01,1470.0,88.51
2017-06-03 07:30:28.492661,54.120851,-166.271581,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:28.991861,54.120877,-166.27154,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:29.491062,54.120887,-166.271524,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:29.990263,54.120915,-166.271483,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:30.489464,54.120925,-166.271468,1470.0,87.01,1470.0,88.14
2017-06-03 07:30:30.988665,54.120952,-166.271428,1470.0,87.95,1470.0,88.14
2017-06-03 07:30:31.487865,54.120962,-166.271413,1470.0,87.01,1470.0,86.82
2017-06-03 07:30:31.987066,54.12099,-166.271373,1470.0,87.95,1470.0,86.82
2017-06-03 07:30:32.486269,54.121,-166.271358,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:32.985468,54.121028,-166.271318,1470.0,86.82,1470.0,88.14
2017-06-03 07:30:33.484671,54.121038,-166.271303,1470.0,87.76,1470.0,86.82
2017-06-03 07:30:33.983870,54.121065,-166.271263,1470.0,87.19,1470.0,87.01
2017-06-03 07:30:34.498671,54.121076,-166.271246,1470.0,88.32,1470.0,87.19
2017-06-03 07:30:34.997871,54.121102,-166.271205,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:35.497072,54.121113,-166.271188,1470.0,87.19,1470.0,88.32
2017-06-03 07:30:35.996273,54.121138,-166.271147,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:36.495474,54.121149,-166.27113,1470.0,87.01,1470.0,86.82
2017-06-03 07:30:36.994675,54.121177,-166.271088,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:37.493876,54.121187,-166.271072,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:37.993078,54.121213,-166.271032,1470.0,87.38,1470.0,87.19
2017-06-03 07:30:38.492277,54.121224,-166.271015,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:38.991480,54.121252,-166.270975,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:39.490679,54.121262,-166.270959,1470.0,87.19,1470.0,87.01
2017-06-03 07:30:39.989882,54.12129,-166.270918,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:40.489080,54.121301,-166.270903,1470.0,88.32,1470.0,87.01
2017-06-03 07:30:40.988283,54.12133,-166.270862,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:41.487482,54.12134,-166.270847,1470.0,87.01,1470.0,87.95
2017-06-03 07:30:41.986685,54.121365,-166.270807,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:42.485886,54.121376,-166.270791,1470.0,88.51,1470.0,87.38
2017-06-03 07:30:42.985086,54.121403,-166.27075,1470.0,88.51,1470.0,88.51
2017-06-03 07:30:43.484287,54.121413,-166.270734,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:43.999088,54.12144,-166.270692,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:44.498289,54.121451,-166.270675,1470.0,87.01,1470.0,86.82
2017-06-03 07:30:44.997490,54.121478,-166.270633,1470.0,88.14,1470.0,86.63
2017-06-03 07:30:45.496691,54.121489,-166.270616,1470.0,86.82,1470.0,86.82
2017-06-03 07:30:45.995890,54.121517,-166.270573,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:46.495092,54.121527,-166.270557,1470.0,87.38,1470.0,87.38
2017-06-03 07:30:46.994293,54.121552,-166.270517,1470.0,87.57,1470.0,87.76
2017-06-03 07:30:47.493494,54.121562,-166.2705,1470.0,87.57,1470.0,87.38
2017-06-03 07:30:47.992695,54.12159,-166.270458,1470.0,87.38,1470.0,87.19
2017-06-03 07:30:48.491896,54.121602,-166.270441,1470.0,87.19,1470.0,87.95
2017-06-03 07:30:48.991096,54.12163,-166.2704,1470.0,87.01,1470.0,87.01
2017-06-03 07:30:49.490297,54.12164,-166.270384,1470.0,88.32,1470.0,88.32
2017-06-03 07:30:49.989498,54.121667,-166.270343,1470.0,88.32,1470.0,87.01
2017-06-03 07:30:50.488699,54.121677,-166.270328,1470.0,87.19,1470.0,87.95
2017-06-03 07:30:50.987900,54.121705,-166.270288,1470.0,87.38,1470.0,88.32
2017-06-03 07:30:51.487101,54.121715,-166.270273,1470.0,87.38,1470.0,88.32
2017-06-03 07:30:51.986301,54.121742,-166.270233,1470.0,87.38,1470.0,87.19
2017-06-03 07:30:52.485504,54.121752,-166.270217,1470.0,88.51,1470.0,87.19
2017-06-03 07:30:52.984703,54.121778,-166.270175,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:53.483906,54.121788,-166.270159,1470.0,87.19,1470.0,88.32
2017-06-03 07:30:53.998705,54.121815,-166.270115,1470.0,88.14,1470.0,88.89
2017-06-03 07:30:54.497906,54.121826,-166.270099,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:54.997107,54.121853,-166.270058,1470.0,88.51,1470.0,87.19
2017-06-03 07:30:55.496307,54.121864,-166.270042,1470.0,87.38,1470.0,87.19
2017-06-03 07:30:55.995508,54.12189,-166.270002,1470.0,87.38,1470.0,87.19
2017-06-03 07:30:56.494709,54.121901,-166.269985,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:56.993910,54.121928,-166.269945,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:57.493111,54.12194,-166.26993,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:57.992313,54.121968,-166.26989,1470.0,87.19,1470.0,87.01
2017-06-03 07:30:58.491512,54.12198,-166.269874,1470.0,87.19,1470.0,88.51
2017-06-03 07:30:58.990715,54.122008,-166.269833,1470.0,87.19,1470.0,87.19
2017-06-03 07:30:59.489914,54.122019,-166.269818,1470.0,87.38,1470.0,87.19
2017-06-03 07:30:59.989117,54.122047,-166.269777,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:00.488316,54.122057,-166.269761,1470.0,88.89,1470.0,87.57
2017-06-03 07:31:00.987518,54.122085,-166.269718,1470.0,87.57,1470.0,88.51
2017-06-03 07:31:01.486717,54.122096,-166.269702,1470.0,87.57,1470.0,87.38
2017-06-03 07:31:01.985920,54.122123,-166.26966,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:02.485119,54.122133,-166.269644,1470.0,87.57,1470.0,87.38
2017-06-03 07:31:02.984322,54.12216,-166.269602,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:03.499123,54.122171,-166.269584,1470.0,88.51,1470.0,87.38
2017-06-03 07:31:03.998323,54.122198,-166.269543,1470.0,87.38,1470.0,87.19
2017-06-03 07:31:04.497524,54.122209,-166.269527,1470.0,87.19,1470.0,88.32
2017-06-03 07:31:04.996725,54.122235,-166.269488,1470.0,87.19,1470.0,88.32
2017-06-03 07:31:05.495926,54.122246,-166.269472,1470.0,87.19,1470.0,87.19
2017-06-03 07:31:05.995127,54.122273,-166.269433,1470.0,87.38,1470.0,88.32
2017-06-03 07:31:06.494328,54.122284,-166.269416,1470.0,87.57,1470.0,88.51
2017-06-03 07:31:06.993526,54.12231,-166.269375,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:07.492729,54.12232,-166.269359,1470.0,87.76,1470.0,87.57
2017-06-03 07:31:07.991930,54.122345,-166.269317,1470.0,87.57,1470.0,88.89
2017-06-03 07:31:08.491131,54.122356,-166.2693,1470.0,88.51,1470.0,87.38
2017-06-03 07:31:08.990332,54.122382,-166.269258,1470.0,87.38,1470.0,88.14
2017-06-03 07:31:09.489532,54.122392,-166.269242,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:09.988733,54.12242,-166.2692,1470.0,87.38,1470.0,87.95
2017-06-03 07:31:10.487934,54.12243,-166.269184,1470.0,88.51,1470.0,87.19
2017-06-03 07:31:10.987135,54.122457,-166.269143,1470.0,87.19,1470.0,88.32
2017-06-03 07:31:11.486336,54.122467,-166.269127,1470.0,88.51,1470.0,87.19
2017-06-03 07:31:11.985537,54.122495,-166.269085,1470.0,87.19,1470.0,87.19
2017-06-03 07:31:12.484739,54.122506,-166.269069,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:12.983938,54.122533,-166.269027,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:13.498741,54.122544,-166.269008,1470.0,87.95,1470.0,88.32
2017-06-03 07:31:13.997940,54.12257,-166.268963,1470.0,88.14,1470.0,87.95
2017-06-03 07:31:14.497141,54.122581,-166.268945,1470.0,87.95,1470.0,87.95
2017-06-03 07:31:14.996342,54.122607,-166.268902,1470.0,87.95,1470.0,87.76
2017-06-03 07:31:15.495543,54.122618,-166.268885,1470.0,87.76,1470.0,87.76
2017-06-03 07:31:15.994743,54.122647,-166.268843,1470.0,87.76,1470.0,87.57
2017-06-03 07:31:16.493944,54.122658,-166.268827,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:16.993145,54.122685,-166.268787,1470.0,87.57,1470.0,88.7
2017-06-03 07:31:17.492346,54.122696,-166.268772,1470.0,87.38,1470.0,88.89
2017-06-03 07:31:17.991549,54.122725,-166.268733,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:18.490747,54.122736,-166.268718,1470.0,88.32,1470.0,87.19
2017-06-03 07:31:18.989950,54.122763,-166.268678,1470.0,87.38,1470.0,87.19
2017-06-03 07:31:19.489149,54.122773,-166.268663,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:19.988352,54.1228,-166.268622,1470.0,88.7,1470.0,87.57
2017-06-03 07:31:20.487551,54.12281,-166.268606,1470.0,87.57,1470.0,88.51
2017-06-03 07:31:20.986753,54.122835,-166.268563,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:21.485952,54.122845,-166.268546,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:21.985155,54.122872,-166.268502,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:22.484354,54.122881,-166.268486,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:22.999157,54.122908,-166.268442,1470.0,87.76,1470.0,87.76
2017-06-03 07:31:23.498358,54.122919,-166.268425,1470.0,87.76,1470.0,87.76
2017-06-03 07:31:23.997559,54.122947,-166.268382,1470.0,89.26,1470.0,89.08
2017-06-03 07:31:24.496759,54.122958,-166.268365,1470.0,87.95,1470.0,87.76
2017-06-03 07:31:24.995960,54.122985,-166.268323,1470.0,87.95,1470.0,87.95
2017-06-03 07:31:25.495161,54.122996,-166.268307,1470.0,87.95,1470.0,88.89
2017-06-03 07:31:25.994362,54.123025,-166.268267,1470.0,87.95,1470.0,87.76
2017-06-03 07:31:26.493563,54.123037,-166.268251,1470.0,87.76,1470.0,87.57
2017-06-03 07:31:26.992764,54.123065,-166.268213,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:27.491964,54.123076,-166.268198,1470.0,88.7,1470.0,87.38
2017-06-03 07:31:27.991163,54.123103,-166.268158,1470.0,87.38,1470.0,87.38
2017-06-03 07:31:28.490366,54.123113,-166.268143,1470.0,88.51,1470.0,87.38
2017-06-03 07:31:28.989567,54.12314,-166.268102,1470.0,87.57,1470.0,88.51
2017-06-03 07:31:29.488768,54.12315,-166.268086,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:29.987968,54.123175,-166.268043,1470.0,87.76,1470.0,88.7
2017-06-03 07:31:30.487169,54.123185,-166.268027,1470.0,87.76,1470.0,87.57
2017-06-03 07:31:30.986370,54.12321,-166.267985,1470.0,87.76,1470.0,89.08
2017-06-03 07:31:31.485571,54.12322,-166.267969,1470.0,87.95,1470.0,87.57
2017-06-03 07:31:31.984772,54.123247,-166.267927,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:32.483973,54.123256,-166.267911,1470.0,89.08,1470.0,87.57
2017-06-03 07:31:32.998774,54.123283,-166.267868,1470.0,87.95,1470.0,87.57
2017-06-03 07:31:33.497976,54.123294,-166.267853,1470.0,87.76,1470.0,87.76
2017-06-03 07:31:33.997175,54.123322,-166.267813,1470.0,87.76,1470.0,88.89
2017-06-03 07:31:34.496378,54.123333,-166.267797,1470.0,87.76,1470.0,87.76
2017-06-03 07:31:34.995577,54.123362,-166.267757,1470.0,87.76,1470.0,87.57
2017-06-03 07:31:35.494778,54.123373,-166.267741,1470.0,88.7,1470.0,87.57
2017-06-03 07:31:35.993979,54.123402,-166.267698,1470.0,87.57,1470.0,87.57
2017-06-03 07:31:36.493179,54.123413,-166.267682,1470.0,87.57,1470.0,87.38
