file,usable_nav,nav_decision_basis,has_lat,has_lon,has_latlon,lat_non_nan_count,lon_non_nan_count,has_sentence,n_time1,use_sentence_for_nav,error
L0021-D20240610-T081908-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0021-D20240610-T091530-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0021-D20240610-T101151-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0021-D20240610-T110813-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0022-D20240610-T115138-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0022-D20240610-T124800-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0023-D20240610-T133253-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0023-D20240610-T142914-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0023-D20240610-T152536-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0024-D20240610-T153950-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0024-D20240610-T163612-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T170826-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T180448-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T190109-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T195731-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T205353-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T215014-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T224636-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240610-T234258-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240611-T003920-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240611-T013542-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240611-T023203-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0025-D20240611-T032825-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0026-D20240611-T041826-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0026-D20240611-T051448-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0026-D20240611-T061110-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0026-D20240611-T070731-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0026-D20240611-T080353-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0026-D20240611-T090015-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0026-D20240611-T095636-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0027-D20240611-T104159-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0028-D20240611-T113012-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0028-D20240611-T122634-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0028-D20240611-T132255-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0029-D20240611-T134741-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0030-D20240611-T142923-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T151506-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T161128-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T170749-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T180411-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T190033-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T195654-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T205316-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T214938-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T224559-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240611-T234221-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T003843-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T013505-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T023126-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T032748-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T042410-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T052032-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T061654-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T071316-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T080938-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T090600-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T101336-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0031-D20240612-T113552-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0032-D20240612-T114914-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0032-D20240612-T131130-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0033-D20240612-T133350-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0034-D20240612-T144004-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240612-T160106-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240612-T172322-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240612-T184538-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240612-T200754-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240612-T213010-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240612-T225226-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240613-T001442-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240613-T013658-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240613-T025914-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240613-T042130-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240613-T054346-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0035-D20240613-T070602-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0036-D20240613-T082206-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0036-D20240613-T094422-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0037-D20240613-T100252-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0037-D20240613-T112508-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0038-D20240613-T120956-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0039-D20240613-T131016-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0040-D20240613-T143002-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0041-D20240613-T145842-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0042-D20240613-T160534-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0043-D20240613-T163606-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0043-D20240613-T175822-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240613-T182400-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240613-T194616-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240613-T210832-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240613-T223048-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240613-T235304-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240614-T011520-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240614-T023736-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240614-T035952-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240614-T052204-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0044-D20240614-T064420-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0045-D20240614-T064846-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0046-D20240614-T080400-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0046-D20240614-T092616-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0047-D20240614-T094046-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0047-D20240614-T110302-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0048-D20240614-T112014-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0048-D20240614-T124230-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0048-D20240614-T140446-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0049-D20240614-T141140-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0050-D20240614-T151006-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0050-D20240614-T163222-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0050-D20240614-T175438-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0051-D20240614-T180542-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0051-D20240614-T192758-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0051-D20240614-T205014-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0051-D20240614-T221230-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0051-D20240614-T233446-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0051-D20240615-T005702-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0052-D20240615-T020414-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0052-D20240615-T032630-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0052-D20240615-T044846-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0052-D20240615-T061102-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0052-D20240615-T073318-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0053-D20240615-T083856-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0053-D20240615-T100112-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0054-D20240615-T104650-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0055-D20240615-T115028-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0055-D20240615-T131244-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0056-D20240615-T133616-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0056-D20240615-T145832-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0057-D20240615-T150644-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0058-D20240615-T152552-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0059-D20240615-T160426-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0059-D20240615-T172642-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0060-D20240615-T173308-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0060-D20240615-T185524-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0060-D20240615-T201740-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0060-D20240615-T213956-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240615-T223648-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240615-T235904-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240616-T012120-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240616-T024336-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240616-T040552-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240616-T052808-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240616-T065024-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0061-D20240616-T081240-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0062-D20240616-T082432-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0062-D20240616-T094648-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0063-D20240616-T095900-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0063-D20240616-T112116-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0064-D20240616-T113554-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0065-D20240616-T114340-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0065-D20240616-T130556-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0066-D20240616-T140532-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0067-D20240616-T144240-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0068-D20240616-T155318-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0069-D20240616-T170918-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240616-T173932-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240616-T190148-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240616-T202404-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240616-T214620-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240616-T230836-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240617-T003052-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240617-T015308-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0070-D20240617-T031524-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0071-D20240617-T042308-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0071-D20240617-T054524-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0071-D20240617-T070740-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0072-D20240617-T081154-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0073-D20240617-T092756-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0074-D20240617-T102442-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0074-D20240617-T114658-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0075-D20240617-T124310-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0076-D20240617-T131422-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T141530-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T153746-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T170002-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T182218-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T194434-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T210650-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T222906-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240617-T235122-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T011338-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T023554-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T035810-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T052026-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T064242-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T080458-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T092714-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0077-D20240618-T104930-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0078-D20240619-T060612-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0078-D20240619-T072831-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0078-D20240619-T085047-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0079-D20240619-T085305-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0080-D20240619-T092015-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0080-D20240619-T104231-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0081-D20240619-T105729-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0081-D20240619-T121945-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0082-D20240619-T131211-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0082-D20240619-T143427-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0082-D20240619-T155643-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240619-T170505-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240619-T182717-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240619-T194933-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240619-T211149-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240619-T223405-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240619-T235617-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240620-T011831-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0083-D20240620-T024035-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0084-D20240620-T034943-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0084-D20240620-T051159-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0084-D20240620-T063415-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0084-D20240620-T075631-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0085-D20240620-T083739-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0085-D20240620-T095955-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0086-D20240620-T111235-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0086-D20240620-T123451-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0086-D20240620-T135653-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0087-D20240620-T143101-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0087-D20240620-T155317-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0088-D20240620-T160557-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0088-D20240620-T172813-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0089-D20240620-T172933-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0089-D20240620-T185149-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240620-T191139-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240620-T203355-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240620-T215611-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240620-T231827-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240621-T004043-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240621-T020259-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240621-T032515-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240621-T044731-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0090-D20240621-T060947-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0091-D20240621-T071201-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0091-D20240621-T083417-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0092-D20240621-T085137-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0092-D20240621-T101353-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0093-D20240621-T110729-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0094-D20240621-T113015-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0094-D20240621-T125231-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0095-D20240621-T140801-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0096-D20240621-T164451-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0096-D20240621-T180710-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240621-T181016-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240621-T193232-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240621-T205448-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240621-T221704-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240621-T233920-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240622-T010136-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240622-T022352-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0097-D20240622-T034608-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0098-D20240622-T040504-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0098-D20240622-T052720-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0098-D20240622-T064936-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0098-D20240622-T081152-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0099-D20240622-T091228-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0099-D20240622-T103444-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0099-D20240622-T115700-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0099-D20240622-T131916-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0100-D20240622-T140512-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0100-D20240622-T152728-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0101-D20240622-T154458-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0102-D20240622-T165512-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0102-D20240622-T181728-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0102-D20240622-T193944-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0102-D20240622-T210200-ES60.raw,False,none,False,False,False,0,0,False,1,True,
