file,usable_nav,nav_decision_basis,has_lat,has_lon,has_latlon,lat_non_nan_count,lon_non_nan_count,has_sentence,n_time1,use_sentence_for_nav,error
L0057-D20170610-T142007-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0057-D20170610-T150457-ES60.raw,True,latlon+sentence,True,True,True,5380,5380,True,5380,True,
L0057-D20170610-T154947-ES60.raw,True,latlon+sentence,True,True,True,4813,4813,True,4813,True,
L0058-D20170610-T162955-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0058-D20170610-T171445-ES60.raw,True,latlon+sentence,True,True,True,1858,1858,True,1858,True,
L0059-D20170610-T173015-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0059-D20170610-T181504-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0059-D20170610-T185954-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0059-D20170610-T194444-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0059-D20170610-T202934-ES60.raw,True,latlon+sentence,True,True,True,4496,4496,True,4496,True,
L0061-D20170611-T070705-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0061-D20170611-T075154-ES60.raw,True,latlon+sentence,True,True,True,416,416,True,416,True,
L0062-D20170611-T075523-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0062-D20170611-T084013-ES60.raw,True,latlon+sentence,True,True,True,5378,5378,True,5378,True,
L0062-D20170611-T092503-ES60.raw,True,latlon+sentence,True,True,True,1512,1512,True,1512,True,
L0063-D20170611-T093741-ES60.raw,True,latlon+sentence,True,True,True,5357,5357,True,5358,True,
L0063-D20170611-T102230-ES60.raw,True,latlon+sentence,True,True,True,1162,1162,True,1162,True,
L0064-D20170611-T103213-ES60.raw,True,latlon+sentence,True,True,True,5292,5292,True,5292,True,
L0064-D20170611-T111637-ES60.raw,True,latlon+sentence,True,True,True,7092,7092,True,7092,True,
L0064-D20170611-T120049-ES60.raw,True,latlon+sentence,True,True,True,2916,2916,True,2916,True,
L0065-D20170611-T121702-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0065-D20170611-T130107-ES60.raw,True,latlon+sentence,True,True,True,3921,3921,True,3921,True,
L0066-D20170611-T132255-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0066-D20170611-T140658-ES60.raw,True,latlon+sentence,True,True,True,7881,7881,True,7881,True,
L0067-D20170611-T145046-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0067-D20170611-T153449-ES60.raw,True,latlon+sentence,True,True,True,1497,1497,True,1497,True,
L0068-D20170611-T154310-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0068-D20170611-T162713-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0068-D20170611-T171118-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0068-D20170611-T175522-ES60.raw,True,latlon+sentence,True,True,True,6369,6369,True,6369,True,
L0069-D20170611-T183046-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0069-D20170611-T191449-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0069-D20170611-T195852-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170611-T204256-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170611-T212700-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170611-T221104-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170611-T225508-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170611-T233912-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170612-T002316-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170612-T010720-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0069-D20170612-T015126-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170612-T023530-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170612-T031934-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0069-D20170612-T040340-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170612-T044744-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170612-T053148-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0069-D20170612-T061552-ES60.raw,True,latlon+sentence,True,True,True,7230,7230,True,7230,True,
L0070-D20170612-T065604-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0070-D20170612-T074007-ES60.raw,True,latlon+sentence,True,True,True,975,975,True,975,True,
L0071-D20170612-T074533-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0071-D20170612-T082937-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0071-D20170612-T091341-ES60.raw,True,latlon+sentence,True,True,True,4068,4068,True,4068,True,
L0072-D20170612-T093617-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0073-D20170612-T102040-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0073-D20170612-T110443-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0073-D20170612-T114847-ES60.raw,True,latlon+sentence,True,True,True,4149,4149,True,4149,True,
L0074-D20170612-T121150-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0074-D20170612-T125554-ES60.raw,True,latlon+sentence,True,True,True,1311,1311,True,1311,True,
L0075-D20170612-T130312-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0075-D20170612-T134715-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0075-D20170612-T143119-ES60.raw,True,latlon+sentence,True,True,True,4683,4683,True,4683,True,
L0076-D20170612-T145721-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0076-D20170612-T154124-ES60.raw,True,latlon+sentence,True,True,True,849,849,True,849,True,
L0077-D20170612-T154609-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0077-D20170612-T163012-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0077-D20170612-T171415-ES60.raw,True,latlon+sentence,True,True,True,4530,4530,True,4530,True,
L0078-D20170612-T173926-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0078-D20170612-T182330-ES60.raw,True,latlon+sentence,True,True,True,5448,5448,True,5448,True,
L0079-D20170612-T185347-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0079-D20170612-T193750-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0079-D20170612-T202154-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0079-D20170612-T210558-ES60.raw,True,latlon+sentence,True,True,True,2316,2316,True,2316,True,
L0080-D20170613-T110455-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0080-D20170613-T114858-ES60.raw,True,latlon+sentence,True,True,True,6987,6987,True,6987,True,
L0081-D20170613-T122749-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0081-D20170613-T131152-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0081-D20170613-T135555-ES60.raw,True,latlon+sentence,True,True,True,4101,4101,True,4101,True,
L0082-D20170613-T141844-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0082-D20170613-T150248-ES60.raw,True,latlon+sentence,True,True,True,663,663,True,663,True,
L0083-D20170613-T150630-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0083-D20170613-T155033-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0083-D20170613-T163437-ES60.raw,True,latlon+sentence,True,True,True,5019,5019,True,5019,True,
L0084-D20170613-T170230-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0084-D20170613-T174634-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0084-D20170613-T183038-ES60.raw,True,latlon+sentence,True,True,True,771,771,True,771,True,
L0085-D20170613-T183456-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0085-D20170613-T191859-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0085-D20170613-T200303-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0085-D20170613-T204708-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0085-D20170613-T213112-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0085-D20170613-T221515-ES60.raw,True,latlon+sentence,True,True,True,3915,3915,True,3915,True,
L0086-D20170614-T104159-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0086-D20170614-T112602-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0086-D20170614-T121006-ES60.raw,True,latlon+sentence,True,True,True,5469,5469,True,5469,True,
L0087-D20170614-T124031-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0087-D20170614-T132434-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0087-D20170614-T140838-ES60.raw,True,latlon+sentence,True,True,True,7632,7632,True,7632,True,
L0088-D20170614-T145103-ES60.raw,True,latlon+sentence,True,True,True,7572,7572,True,7572,True,
L0089-D20170614-T153308-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0089-D20170614-T161711-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0089-D20170614-T170115-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0089-D20170614-T174519-ES60.raw,True,latlon+sentence,True,True,True,492,492,True,492,True,
L0090-D20170614-T174805-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0090-D20170614-T183209-ES60.raw,True,latlon+sentence,True,True,True,2376,2376,True,2376,True,
L0091-D20170615-T063934-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0091-D20170615-T072337-ES60.raw,True,latlon+sentence,True,True,True,2886,2886,True,2886,True,
L0092-D20170615-T073940-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0092-D20170615-T082343-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0092-D20170615-T090747-ES60.raw,True,latlon+sentence,True,True,True,2046,2046,True,2046,True,
L0093-D20170615-T091911-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0093-D20170615-T100314-ES60.raw,True,latlon+sentence,True,True,True,570,570,True,570,True,
L0094-D20170615-T100626-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0094-D20170615-T105029-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0094-D20170615-T113433-ES60.raw,True,latlon+sentence,True,True,True,3672,3672,True,3672,True,
L0095-D20170615-T115459-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0095-D20170615-T123902-ES60.raw,True,latlon+sentence,True,True,True,756,756,True,756,True,
L0096-D20170615-T124316-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0096-D20170615-T132719-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0096-D20170615-T141123-ES60.raw,True,latlon+sentence,True,True,True,3741,3741,True,3741,True,
L0097-D20170615-T143212-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0097-D20170615-T151616-ES60.raw,True,latlon+sentence,True,True,True,858,858,True,858,True,
L0098-D20170615-T152102-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0098-D20170615-T160506-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0098-D20170615-T164910-ES60.raw,True,latlon+sentence,True,True,True,5625,5625,True,5625,True,
L0099-D20170615-T172026-ES60.raw,True,latlon+sentence,True,True,True,6573,6573,True,6573,True,
L0100-D20170615-T175658-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0100-D20170615-T184101-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0100-D20170615-T192505-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0100-D20170615-T200908-ES60.raw,True,latlon+sentence,True,True,True,1860,1860,True,1860,True,
L0101-D20170616-T064034-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0101-D20170616-T072438-ES60.raw,True,latlon+sentence,True,True,True,2520,2520,True,2520,True,
L0102-D20170616-T073840-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0102-D20170616-T082243-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0102-D20170616-T090646-ES60.raw,True,latlon+sentence,True,True,True,3594,3594,True,3594,True,
L0103-D20170616-T092646-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0103-D20170616-T101049-ES60.raw,True,latlon+sentence,True,True,True,483,483,True,483,True,
L0104-D20170616-T101331-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0104-D20170616-T105734-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0104-D20170616-T114138-ES60.raw,True,latlon+sentence,True,True,True,3051,3051,True,3051,True,
L0105-D20170616-T115835-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0105-D20170616-T124239-ES60.raw,True,latlon+sentence,True,True,True,795,795,True,795,True,
L0106-D20170616-T124705-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0106-D20170616-T133109-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0106-D20170616-T141513-ES60.raw,True,latlon+sentence,True,True,True,4329,4329,True,4329,True,
L0107-D20170616-T143917-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0107-D20170616-T152320-ES60.raw,True,latlon+sentence,True,True,True,933,933,True,933,True,
L0108-D20170616-T152832-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0108-D20170616-T161236-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0108-D20170616-T165640-ES60.raw,True,latlon+sentence,True,True,True,4521,4521,True,4521,True,
L0109-D20170616-T172148-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0109-D20170616-T180552-ES60.raw,True,latlon+sentence,True,True,True,732,732,True,732,True,
L0110-D20170616-T180956-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0110-D20170616-T185400-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0110-D20170616-T193804-ES60.raw,True,latlon+sentence,True,True,True,3435,3435,True,3435,True,
L0111-D20170617-T065020-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0111-D20170617-T073423-ES60.raw,True,latlon+sentence,True,True,True,1635,1635,True,1635,True,
L0112-D20170617-T074329-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0112-D20170617-T082733-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0112-D20170617-T091137-ES60.raw,True,latlon+sentence,True,True,True,3624,3624,True,3624,True,
L0113-D20170617-T093147-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0113-D20170617-T101550-ES60.raw,True,latlon+sentence,True,True,True,561,561,True,561,True,
L0114-D20170617-T101859-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0114-D20170617-T110302-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0114-D20170617-T114705-ES60.raw,True,latlon+sentence,True,True,True,4566,4566,True,4566,True,
L0115-D20170617-T121228-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0115-D20170617-T125632-ES60.raw,True,latlon+sentence,True,True,True,162,162,True,162,True,
L0116-D20170617-T125727-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0116-D20170617-T134130-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0116-D20170617-T142534-ES60.raw,True,latlon+sentence,True,True,True,3783,3783,True,3783,True,
L0117-D20170617-T144635-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0117-D20170617-T153039-ES60.raw,True,latlon+sentence,True,True,True,3978,3978,True,3978,True,
L0118-D20170617-T155245-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0118-D20170617-T163649-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T172053-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T180457-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T184901-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T193305-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T201709-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T210113-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T214517-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T222921-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T231325-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170617-T235729-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T004133-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T012537-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T020941-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T025345-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T033749-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0118-D20170618-T042154-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T050558-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T055002-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0118-D20170618-T063406-ES60.raw,True,latlon+sentence,True,True,True,4806,4806,True,4806,True,
L0119-D20170618-T070059-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0119-D20170618-T074503-ES60.raw,True,latlon+sentence,True,True,True,495,495,True,495,True,
L0120-D20170618-T074749-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0120-D20170618-T083153-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0120-D20170618-T091557-ES60.raw,True,latlon+sentence,True,True,True,5586,5586,True,5586,True,
L0121-D20170618-T094701-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0121-D20170618-T103104-ES60.raw,True,latlon+sentence,True,True,True,1614,1614,True,1614,True,
L0122-D20170618-T104004-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0122-D20170618-T112407-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0122-D20170618-T120810-ES60.raw,True,latlon+sentence,True,True,True,2724,2724,True,2724,True,
L0123-D20170618-T122323-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0123-D20170618-T130726-ES60.raw,True,latlon+sentence,True,True,True,4305,4305,True,4305,True,
L0124-D20170618-T133123-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0124-D20170618-T141527-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0125-D20170618-T145937-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0125-D20170618-T154341-ES60.raw,True,latlon+sentence,True,True,True,1023,1023,True,1023,True,
L0126-D20170618-T154922-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0126-D20170618-T163325-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0126-D20170618-T171728-ES60.raw,True,latlon+sentence,True,True,True,2271,2271,True,2271,True,
L0127-D20170618-T173007-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0127-D20170618-T181410-ES60.raw,True,latlon+sentence,True,True,True,1530,1530,True,1530,True,
L0128-D20170618-T182241-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170618-T190644-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0128-D20170618-T195048-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170618-T203452-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170618-T211856-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170618-T220300-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0128-D20170618-T224706-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170618-T233110-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T001514-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T005918-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T014322-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T022726-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T031130-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T035534-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T043938-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T052342-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0128-D20170619-T060746-ES60.raw,True,latlon+sentence,True,True,True,2418,2418,True,2418,True,
L0129-D20170619-T062113-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0129-D20170619-T070517-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0129-D20170619-T074921-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0129-D20170619-T083325-ES60.raw,True,latlon+sentence,True,True,True,2958,2958,True,2958,True,
L0130-D20170619-T084952-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0130-D20170619-T093355-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0130-D20170619-T101759-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0130-D20170619-T110203-ES60.raw,True,latlon+sentence,True,True,True,2439,2439,True,2439,True,
L0131-D20170619-T111539-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0131-D20170619-T115942-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0131-D20170619-T124346-ES60.raw,True,latlon+sentence,True,True,True,1899,1899,True,1899,True,
L0132-D20170619-T125420-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0132-D20170619-T133823-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0132-D20170619-T142227-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0132-D20170619-T150630-ES60.raw,True,latlon+sentence,True,True,True,6354,6354,True,6354,True,
L0133-D20170619-T154150-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0133-D20170619-T162553-ES60.raw,True,latlon+sentence,True,True,True,783,783,True,783,True,
L0134-D20170619-T163015-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0134-D20170619-T171418-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0134-D20170619-T175822-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170619-T184225-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0134-D20170619-T192629-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170619-T201032-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0134-D20170619-T205438-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170619-T213842-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170619-T222246-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170619-T230650-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170619-T235054-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T003458-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T011902-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T020306-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T024710-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T033114-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T041518-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T045922-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T054326-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T062730-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T071033-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0134-D20170620-T075437-ES60.raw,True,latlon+sentence,True,True,True,2781,2781,True,2781,True,
L0135-D20170622-T213824-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170622-T222227-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170622-T230631-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170622-T235035-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170623-T003439-ES60.raw,True,latlon+sentence,True,True,True,7944,7944,True,7944,True,
L0135-D20170623-T011847-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170623-T020251-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0135-D20170623-T024657-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170623-T033101-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170623-T041505-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
